id_str,favorite_count,retweet_count,text
1159,733482008106668032,3117,948,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L"
1160,732375214819057664,8028,2499,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE
1161,724771698126512128,2322,633,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs
1162,730427201120833536,3459,1043,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG
1163,727286334147182592,3019,806,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK
1164,721001180231503872,2499,606,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT
1165,729463711119904768,5747,2299,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0
1166,732726085725589504,3521,882,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL
1167,718631497683582976,18699,7967,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos
1168,719704490224398336,4499,1415,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0
1169,723179728551723008,5263,1852,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa
1170,719339463458033664,4384,1221,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R
1171,720059472081784832,3830,1109,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu
1172,718613305783398400,2409,477,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj
1173,717841801130979328,2433,599,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV
1174,733822306246479872,3646,1017,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL
1175,729113531270991872,1862,322,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u"
1176,713177543487135744,7157,2812,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J
1177,715220193576927232,2401,642,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx
1178,710833117892898816,2662,530,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq
1179,708356463048204288,3553,1310,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX
1180,714957620017307648,4089,1400,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK
1181,712717840512598016,12246,4935,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2
1182,708834316713893888,1669,495,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn
1183,712309440758808576,242,25,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV"
1184,708469915515297792,3070,806,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk
1185,711008018775851008,2974,607,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW
1186,710272297844797440,4499,1240,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2
1187,710658690886586368,2294,554,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12
1188,708738143638450176,2725,801,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD
1189,707776935007539200,3254,950,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B
1190,709207347839836160,12444,5759,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg
1191,714962719905021952,7287,4227,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ
1192,715680795826982912,4267,1601,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp
1193,709901256215666688,664,99,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r"
1194,712092745624633344,2923,882,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG
1195,709158332880297984,2017,411,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR
1196,715696743237730304,3876,1279,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC
1197,711968124745228288,7999,2282,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc
1198,712668654853337088,4145,1204,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl
1199,709519240576036864,1483,235,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4
1200,716447146686459904,12952,5805,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E
1201,714631576617938944,3252,988,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z
1202,711363825979756544,3619,1130,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK"
1203,709225125749587968,2392,569,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn
1204,716285507865542656,2742,1048,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ
1205,714141408463036416,4278,1382,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu"
1206,715928423106027520,3167,874,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq
1207,715200624753819648,5094,1870,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911
1208,707969809498152960,2681,958,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm
1209,708845821941387264,2962,894,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI
1210,708479650088034304,2526,677,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W
1211,708400866336894976,15865,9998,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY
1212,709449600415961088,2207,564,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo
1213,710844581445812224,2527,683,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM
1214,716439118184652800,2356,207,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq
1215,715009755312439296,4116,1218,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i
1216,716080869887381504,6691,1886,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu
1217,708119489313951744,2668,975,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm
1218,708149363256774656,4242,1541,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF
1219,714258258790387712,3010,714,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE"
1220,712065007010385920,2250,615,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt
1221,708810915978854400,16353,6875,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4
1222,713919462244790272,3264,782,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE
1223,710140971284037632,2737,873,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12
1224,710269109699739648,2377,1114,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5"
1225,715758151270801408,3688,1425,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP
1226,709556954897764352,3270,1064,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC
1227,709918798883774464,3453,1076,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG
1228,714485234495041536,2661,1118,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF
1229,714606013974974464,3602,922,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG
1230,711652651650457600,3820,907,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW
1231,713411074226274304,4405,1287,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq
1232,708853462201716736,1785,654,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0
1233,710153181850935296,2889,880,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I
1234,712438159032893440,5286,1549,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul
1235,713909862279876608,1885,532,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS
1236,710283270106132480,2132,517,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ
1237,709566166965075968,3522,1201,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9
1238,710117014656950272,5444,1977,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV
1239,709042156699303936,4707,1614,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd
1240,712085617388212224,3249,481,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL"
1241,715342466308784128,3012,687,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C
1242,709198395643068416,2411,639,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK"
1243,708130923141795840,3360,846,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT
1244,708109389455101952,1930,546,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ
1245,711998809858043904,0,125,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN
1246,710588934686908416,4501,1850,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV
1247,711694788429553664,32625,18194,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ
1248,715733265223708672,4619,1673,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9
1249,707741517457260544,2465,611,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR
1250,715360349751484416,5431,1551,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA
1251,713761197720473600,4830,1366,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9
1252,714214115368108032,2253,865,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB
1253,709409458133323776,2601,676,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A
1254,712809025985978368,18397,6658,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn
1255,714251586676113408,3250,828,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi
1256,713900603437621248,2811,737,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1
1257,714982300363173888,3704,1024,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj
1258,707983188426153984,50,2,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :)
1259,712097430750289920,3755,1021,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK
1260,707995814724026368,3109,1117,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq
1261,708026248782585856,4353,1916,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U
1262,710296729921429504,2355,731,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq
1263,708711088997666816,2517,715,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ
1264,713175907180089344,4424,1464,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW
1265,709179584944730112,1984,664,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF
1266,709852847387627520,3497,1191,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow
1267,715704790270025728,2768,562,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp
1268,716730379797970944,1219,423,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC"
1269,711743778164514816,2814,976,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg
1270,710609963652087808,4751,2365,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy
1271,711306686208872448,3273,732,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz
1272,707738799544082432,4050,2443,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN
1273,710997087345876992,4528,1375,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD
1274,708349470027751424,2329,732,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd
1275,711732680602345472,8775,4081,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4
1276,702276748847800320,2453,762,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI"
1277,699779630832685056,2725,1226,Take all my money. 10/10 https://t.co/B28ebc5LzQ
1278,704134088924532736,1495,456,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j
1279,704113298707505152,1838,569,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8
1280,705428427625635840,3786,1673,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA
1281,706901761596989440,2045,590,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu
1282,702684942141153280,3208,1073,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO
1283,699801817392291840,3044,952,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02
1284,707693576495472640,3382,986,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi
1285,707021089608753152,4053,1348,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7
1286,701981390485725184,3434,989,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY
1287,700796979434098688,2425,936,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr
1288,707315916783140864,2457,634,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4
1289,705970349788291072,3149,886,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI
1290,700062718104104960,2638,687,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE
1291,706538006853918720,3452,1419,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd"
1292,706346369204748288,3429,919,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6
1293,703268521220972544,1964,547,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY
1294,700462010979500032,4111,1778,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn
1295,707377100785885184,3256,1087,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j
1296,700167517596164096,2618,730,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s
1297,705975130514706432,3088,728,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO
1298,701889187134500864,3523,1378,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ
1299,702539513671897088,2867,954,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6
1300,700518061187723264,2596,794,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD
1301,702899151802126336,1603,451,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw
1302,700890391244103680,2202,564,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ
1303,704347321748819968,1571,349,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ
1304,707610948723478528,16860,6318,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5
1305,706169069255446528,3885,2196,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR"
1306,705475953783398400,2938,907,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n
1307,704491224099647488,749,78,"13/10 hero af
@ABC"
1308,707387676719185920,3478,1281,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E
1309,705239209544720384,2989,745,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE
1310,703425003149250560,3790,1359,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC"
1311,707014260413456384,2302,594,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU
1312,705786532653883392,1922,513,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR"
1313,705066031337840640,2173,615,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW
1314,702332542343577600,3160,1541,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd
1315,706516534877929472,3089,1025,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp
1316,703382836347330560,3491,1143,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt
1317,703774238772166656,1832,457,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG"
1318,701601587219795968,2077,448,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA
1319,706593038911545344,2137,629,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX
1320,701570477911896064,2797,921,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx
1321,707038192327901184,2170,784,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj
1322,707629649552134144,2552,872,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh
1323,700747788515020800,22696,9264,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU
1324,703407252292673536,2431,691,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ
1325,706291001778950144,1685,474,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg
1326,703631701117943808,2567,677,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp
1327,707420581654872064,2258,694,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30
1328,700002074055016448,3302,1335,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1
1329,701952816642965504,3824,1021,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX
1330,706681918348251136,3278,966,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv
1331,702671118226825216,2184,553,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ
1332,702321140488925184,3255,1034,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5
1333,700847567345688576,2444,501,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3
1334,700029284593901568,2059,585,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3
1335,700143752053182464,7488,2705,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ
1336,706265994973601792,2717,929,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV"
1337,700505138482569216,2272,565,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq
1338,707411934438625280,2287,595,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51"
1339,704499785726889984,2901,1008,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc
1340,705442520700944384,4402,1619,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64
1341,704859558691414016,2240,537,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu
1342,704819833553219584,2625,982,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW
1343,707297311098011648,2757,780,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK
1344,703356393781329920,1910,383,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf
1345,703041949650034688,26210,12422,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR
1346,704871453724954624,4242,1109,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU
1347,706166467411222528,5134,1588,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv
1348,701545186879471616,2650,607,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M
1349,699691744225525760,10225,4594,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62"
1350,700864154249383936,2577,618,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW"
1351,699775878809702400,1955,603,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD
1352,702217446468493312,4745,1327,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY"
1353,701214700881756160,12127,5078,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL"
1354,702598099714314240,12169,3416,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s"
